filename,species,call_type
quebracho_crested_tinamou_007.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_008.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_009.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_010.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_011.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_012.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_013.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_014.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_015.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_016.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_017.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_018.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_019.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_020.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_021.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_022.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_023.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_024.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_025.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_026.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_027.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_028.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_029.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_030.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_031.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_032.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_033.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_034.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_035.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_036.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_037.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_038.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_039.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_040.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_041.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_042.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_043.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_044.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_045.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_046.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_047.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_048.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_049.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_050.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_051.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_052.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_053.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_054.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_055.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_056.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_057.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_058.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_059.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_060.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_061.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_062.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_063.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_064.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_065.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_066.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_067.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_068.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_069.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_070.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_071.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_072.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_073.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_074.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_075.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_076.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_077.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_078.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_079.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_080.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_081.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_082.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_083.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_084.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_085.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_086.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_087.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_088.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_089.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_090.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_091.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_092.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_093.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_094.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_095.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_096.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_097.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_098.wav,Quebracho Crested Tinamou,song
quebracho_crested_tinamou_099.wav,Quebracho Crested Tinamou,song
puna_tinamou_000.wav,Puna Tinamou,song
puna_tinamou_001.wav,Puna Tinamou,song
puna_tinamou_002.wav,Puna Tinamou,song
puna_tinamou_003.wav,Puna Tinamou,song
puna_tinamou_004.wav,Puna Tinamou,song
puna_tinamou_005.wav,Puna Tinamou,song
puna_tinamou_006.wav,Puna Tinamou,song
puna_tinamou_007.wav,Puna Tinamou,song
puna_tinamou_008.wav,Puna Tinamou,song
puna_tinamou_009.wav,Puna Tinamou,song
puna_tinamou_010.wav,Puna Tinamou,song
puna_tinamou_011.wav,Puna Tinamou,song
puna_tinamou_012.wav,Puna Tinamou,song
puna_tinamou_013.wav,Puna Tinamou,song
puna_tinamou_014.wav,Puna Tinamou,song
puna_tinamou_015.wav,Puna Tinamou,song
puna_tinamou_016.wav,Puna Tinamou,song
puna_tinamou_017.wav,Puna Tinamou,song
puna_tinamou_018.wav,Puna Tinamou,song
puna_tinamou_019.wav,Puna Tinamou,song
puna_tinamou_020.wav,Puna Tinamou,song
puna_tinamou_021.wav,Puna Tinamou,song
puna_tinamou_022.wav,Puna Tinamou,song
puna_tinamou_023.wav,Puna Tinamou,song
puna_tinamou_024.wav,Puna Tinamou,song
puna_tinamou_025.wav,Puna Tinamou,song
puna_tinamou_026.wav,Puna Tinamou,song
puna_tinamou_027.wav,Puna Tinamou,song
puna_tinamou_028.wav,Puna Tinamou,song
puna_tinamou_029.wav,Puna Tinamou,song
puna_tinamou_030.wav,Puna Tinamou,song
puna_tinamou_031.wav,Puna Tinamou,song
puna_tinamou_032.wav,Puna Tinamou,song
puna_tinamou_033.wav,Puna Tinamou,song
puna_tinamou_034.wav,Puna Tinamou,song
puna_tinamou_035.wav,Puna Tinamou,song
puna_tinamou_036.wav,Puna Tinamou,song
puna_tinamou_037.wav,Puna Tinamou,song
puna_tinamou_038.wav,Puna Tinamou,song
puna_tinamou_039.wav,Puna Tinamou,song
puna_tinamou_040.wav,Puna Tinamou,song
puna_tinamou_041.wav,Puna Tinamou,song
puna_tinamou_042.wav,Puna Tinamou,song
puna_tinamou_043.wav,Puna Tinamou,song
puna_tinamou_044.wav,Puna Tinamou,song
puna_tinamou_045.wav,Puna Tinamou,song
puna_tinamou_046.wav,Puna Tinamou,song
puna_tinamou_047.wav,Puna Tinamou,song
puna_tinamou_048.wav,Puna Tinamou,song
puna_tinamou_049.wav,Puna Tinamou,song
puna_tinamou_050.wav,Puna Tinamou,song
puna_tinamou_051.wav,Puna Tinamou,song
puna_tinamou_052.wav,Puna Tinamou,song
puna_tinamou_053.wav,Puna Tinamou,song
puna_tinamou_054.wav,Puna Tinamou,song
puna_tinamou_055.wav,Puna Tinamou,song
puna_tinamou_056.wav,Puna Tinamou,song
puna_tinamou_057.wav,Puna Tinamou,song
puna_tinamou_058.wav,Puna Tinamou,song
puna_tinamou_059.wav,Puna Tinamou,song
puna_tinamou_060.wav,Puna Tinamou,song
puna_tinamou_061.wav,Puna Tinamou,song
puna_tinamou_062.wav,Puna Tinamou,song
puna_tinamou_063.wav,Puna Tinamou,song
puna_tinamou_064.wav,Puna Tinamou,song
puna_tinamou_065.wav,Puna Tinamou,song
puna_tinamou_066.wav,Puna Tinamou,song
puna_tinamou_067.wav,Puna Tinamou,song
puna_tinamou_068.wav,Puna Tinamou,song
puna_tinamou_069.wav,Puna Tinamou,song
puna_tinamou_070.wav,Puna Tinamou,song
puna_tinamou_071.wav,Puna Tinamou,song
puna_tinamou_072.wav,Puna Tinamou,song
puna_tinamou_073.wav,Puna Tinamou,song
puna_tinamou_074.wav,Puna Tinamou,song
puna_tinamou_075.wav,Puna Tinamou,song
puna_tinamou_076.wav,Puna Tinamou,song
puna_tinamou_077.wav,Puna Tinamou,song
puna_tinamou_078.wav,Puna Tinamou,song
puna_tinamou_079.wav,Puna Tinamou,song
puna_tinamou_080.wav,Puna Tinamou,song
puna_tinamou_081.wav,Puna Tinamou,song
puna_tinamou_082.wav,Puna Tinamou,song
puna_tinamou_083.wav,Puna Tinamou,song
puna_tinamou_084.wav,Puna Tinamou,song
puna_tinamou_085.wav,Puna Tinamou,song
puna_tinamou_086.wav,Puna Tinamou,song
puna_tinamou_087.wav,Puna Tinamou,song
puna_tinamou_088.wav,Puna Tinamou,song
puna_tinamou_089.wav,Puna Tinamou,song
puna_tinamou_090.wav,Puna Tinamou,song
puna_tinamou_091.wav,Puna Tinamou,song
puna_tinamou_092.wav,Puna Tinamou,song
puna_tinamou_093.wav,Puna Tinamou,song
puna_tinamou_094.wav,Puna Tinamou,song
puna_tinamou_095.wav,Puna Tinamou,song
puna_tinamou_096.wav,Puna Tinamou,song
puna_tinamou_097.wav,Puna Tinamou,song
puna_tinamou_098.wav,Puna Tinamou,song
puna_tinamou_099.wav,Puna Tinamou,song
wattled_brushturkey_000.wav,Wattled Brushturkey,call
wattled_brushturkey_001.wav,Wattled Brushturkey,call
wattled_brushturkey_002.wav,Wattled Brushturkey,call
wattled_brushturkey_003.wav,Wattled Brushturkey,call
wattled_brushturkey_004.wav,Wattled Brushturkey,call
wattled_brushturkey_005.wav,Wattled Brushturkey,call
wattled_brushturkey_006.wav,Wattled Brushturkey,call
wattled_brushturkey_007.wav,Wattled Brushturkey,call
wattled_brushturkey_008.wav,Wattled Brushturkey,call
wattled_brushturkey_009.wav,Wattled Brushturkey,call
wattled_brushturkey_010.wav,Wattled Brushturkey,call
wattled_brushturkey_011.wav,Wattled Brushturkey,call
wattled_brushturkey_012.wav,Wattled Brushturkey,call
wattled_brushturkey_013.wav,Wattled Brushturkey,call
wattled_brushturkey_014.wav,Wattled Brushturkey,call
wattled_brushturkey_015.wav,Wattled Brushturkey,call
wattled_brushturkey_016.wav,Wattled Brushturkey,call
wattled_brushturkey_017.wav,Wattled Brushturkey,call
wattled_brushturkey_018.wav,Wattled Brushturkey,call
wattled_brushturkey_019.wav,Wattled Brushturkey,call
wattled_brushturkey_020.wav,Wattled Brushturkey,call
wattled_brushturkey_021.wav,Wattled Brushturkey,call
wattled_brushturkey_022.wav,Wattled Brushturkey,call
wattled_brushturkey_023.wav,Wattled Brushturkey,call
wattled_brushturkey_024.wav,Wattled Brushturkey,call
wattled_brushturkey_025.wav,Wattled Brushturkey,call
wattled_brushturkey_026.wav,Wattled Brushturkey,call
wattled_brushturkey_027.wav,Wattled Brushturkey,call
wattled_brushturkey_028.wav,Wattled Brushturkey,call
wattled_brushturkey_029.wav,Wattled Brushturkey,call
wattled_brushturkey_030.wav,Wattled Brushturkey,call
wattled_brushturkey_031.wav,Wattled Brushturkey,call
wattled_brushturkey_032.wav,Wattled Brushturkey,call
wattled_brushturkey_033.wav,Wattled Brushturkey,call
wattled_brushturkey_034.wav,Wattled Brushturkey,call
wattled_brushturkey_035.wav,Wattled Brushturkey,call
wattled_brushturkey_036.wav,Wattled Brushturkey,call
wattled_brushturkey_037.wav,Wattled Brushturkey,call
wattled_brushturkey_038.wav,Wattled Brushturkey,call
wattled_brushturkey_039.wav,Wattled Brushturkey,call
wattled_brushturkey_040.wav,Wattled Brushturkey,call
wattled_brushturkey_041.wav,Wattled Brushturkey,call
wattled_brushturkey_042.wav,Wattled Brushturkey,call
wattled_brushturkey_043.wav,Wattled Brushturkey,call
wattled_brushturkey_044.wav,Wattled Brushturkey,call
wattled_brushturkey_045.wav,Wattled Brushturkey,call
wattled_brushturkey_046.wav,Wattled Brushturkey,call
wattled_brushturkey_047.wav,Wattled Brushturkey,call
wattled_brushturkey_048.wav,Wattled Brushturkey,call
wattled_brushturkey_049.wav,Wattled Brushturkey,call
wattled_brushturkey_050.wav,Wattled Brushturkey,call
wattled_brushturkey_051.wav,Wattled Brushturkey,call
wattled_brushturkey_052.wav,Wattled Brushturkey,call
wattled_brushturkey_053.wav,Wattled Brushturkey,call
wattled_brushturkey_054.wav,Wattled Brushturkey,call
wattled_brushturkey_055.wav,Wattled Brushturkey,call
wattled_brushturkey_056.wav,Wattled Brushturkey,call
wattled_brushturkey_057.wav,Wattled Brushturkey,call
wattled_brushturkey_058.wav,Wattled Brushturkey,call
wattled_brushturkey_059.wav,Wattled Brushturkey,call
wattled_brushturkey_060.wav,Wattled Brushturkey,call
wattled_brushturkey_061.wav,Wattled Brushturkey,call
wattled_brushturkey_062.wav,Wattled Brushturkey,call
wattled_brushturkey_063.wav,Wattled Brushturkey,call
wattled_brushturkey_064.wav,Wattled Brushturkey,call
wattled_brushturkey_065.wav,Wattled Brushturkey,call
wattled_brushturkey_066.wav,Wattled Brushturkey,call
wattled_brushturkey_067.wav,Wattled Brushturkey,call
wattled_brushturkey_068.wav,Wattled Brushturkey,call
wattled_brushturkey_069.wav,Wattled Brushturkey,call
wattled_brushturkey_070.wav,Wattled Brushturkey,call
wattled_brushturkey_071.wav,Wattled Brushturkey,call
wattled_brushturkey_072.wav,Wattled Brushturkey,call
wattled_brushturkey_073.wav,Wattled Brushturkey,call
wattled_brushturkey_074.wav,Wattled Brushturkey,call
wattled_brushturkey_075.wav,Wattled Brushturkey,call
wattled_brushturkey_076.wav,Wattled Brushturkey,call
wattled_brushturkey_077.wav,Wattled Brushturkey,call
wattled_brushturkey_078.wav,Wattled Brushturkey,call
wattled_brushturkey_079.wav,Wattled Brushturkey,call
wattled_brushturkey_080.wav,Wattled Brushturkey,call
wattled_brushturkey_081.wav,Wattled Brushturkey,call
wattled_brushturkey_082.wav,Wattled Brushturkey,call
wattled_brushturkey_083.wav,Wattled Brushturkey,call
wattled_brushturkey_084.wav,Wattled Brushturkey,call
wattled_brushturkey_085.wav,Wattled Brushturkey,call
wattled_brushturkey_086.wav,Wattled Brushturkey,call
wattled_brushturkey_087.wav,Wattled Brushturkey,call
wattled_brushturkey_088.wav,Wattled Brushturkey,call
wattled_brushturkey_089.wav,Wattled Brushturkey,call
wattled_brushturkey_090.wav,Wattled Brushturkey,call
wattled_brushturkey_091.wav,Wattled Brushturkey,call
wattled_brushturkey_092.wav,Wattled Brushturkey,call
wattled_brushturkey_093.wav,Wattled Brushturkey,call
wattled_brushturkey_094.wav,Wattled Brushturkey,call
wattled_brushturkey_095.wav,Wattled Brushturkey,call
wattled_brushturkey_096.wav,Wattled Brushturkey,call
wattled_brushturkey_097.wav,Wattled Brushturkey,call
wattled_brushturkey_098.wav,Wattled Brushturkey,call
wattled_brushturkey_099.wav,Wattled Brushturkey,call
red-billed_brushturkey_000.wav,Red-billed Brushturkey,song
red-billed_brushturkey_001.wav,Red-billed Brushturkey,song
red-billed_brushturkey_002.wav,Red-billed Brushturkey,song
red-billed_brushturkey_003.wav,Red-billed Brushturkey,song
red-billed_brushturkey_004.wav,Red-billed Brushturkey,song
red-billed_brushturkey_005.wav,Red-billed Brushturkey,song
red-billed_brushturkey_006.wav,Red-billed Brushturkey,song
red-billed_brushturkey_007.wav,Red-billed Brushturkey,song
red-billed_brushturkey_008.wav,Red-billed Brushturkey,song
red-billed_brushturkey_009.wav,Red-billed Brushturkey,song
red-billed_brushturkey_010.wav,Red-billed Brushturkey,song
red-billed_brushturkey_011.wav,Red-billed Brushturkey,song
red-billed_brushturkey_012.wav,Red-billed Brushturkey,song
red-billed_brushturkey_013.wav,Red-billed Brushturkey,song
red-billed_brushturkey_014.wav,Red-billed Brushturkey,song
red-billed_brushturkey_015.wav,Red-billed Brushturkey,song
red-billed_brushturkey_016.wav,Red-billed Brushturkey,song
red-billed_brushturkey_017.wav,Red-billed Brushturkey,song
red-billed_brushturkey_018.wav,Red-billed Brushturkey,song
red-billed_brushturkey_019.wav,Red-billed Brushturkey,song
red-billed_brushturkey_020.wav,Red-billed Brushturkey,song
red-billed_brushturkey_021.wav,Red-billed Brushturkey,song
red-billed_brushturkey_022.wav,Red-billed Brushturkey,song
red-billed_brushturkey_023.wav,Red-billed Brushturkey,song
red-billed_brushturkey_024.wav,Red-billed Brushturkey,song
red-billed_brushturkey_025.wav,Red-billed Brushturkey,song
red-billed_brushturkey_026.wav,Red-billed Brushturkey,song
red-billed_brushturkey_027.wav,Red-billed Brushturkey,song
red-billed_brushturkey_028.wav,Red-billed Brushturkey,song
red-billed_brushturkey_029.wav,Red-billed Brushturkey,song
red-billed_brushturkey_030.wav,Red-billed Brushturkey,song
red-billed_brushturkey_031.wav,Red-billed Brushturkey,song
red-billed_brushturkey_032.wav,Red-billed Brushturkey,song
red-billed_brushturkey_033.wav,Red-billed Brushturkey,song
red-billed_brushturkey_034.wav,Red-billed Brushturkey,song
red-billed_brushturkey_035.wav,Red-billed Brushturkey,song
red-billed_brushturkey_036.wav,Red-billed Brushturkey,song
red-billed_brushturkey_037.wav,Red-billed Brushturkey,song
red-billed_brushturkey_038.wav,Red-billed Brushturkey,song
red-billed_brushturkey_039.wav,Red-billed Brushturkey,song
red-billed_brushturkey_040.wav,Red-billed Brushturkey,song
red-billed_brushturkey_041.wav,Red-billed Brushturkey,song
red-billed_brushturkey_042.wav,Red-billed Brushturkey,song
red-billed_brushturkey_043.wav,Red-billed Brushturkey,song
red-billed_brushturkey_044.wav,Red-billed Brushturkey,song
red-billed_brushturkey_045.wav,Red-billed Brushturkey,song
red-billed_brushturkey_046.wav,Red-billed Brushturkey,song
red-billed_brushturkey_047.wav,Red-billed Brushturkey,song
red-billed_brushturkey_048.wav,Red-billed Brushturkey,song
red-billed_brushturkey_049.wav,Red-billed Brushturkey,song
red-billed_brushturkey_050.wav,Red-billed Brushturkey,song
red-billed_brushturkey_051.wav,Red-billed Brushturkey,song
red-billed_brushturkey_052.wav,Red-billed Brushturkey,song
red-billed_brushturkey_053.wav,Red-billed Brushturkey,song
red-billed_brushturkey_054.wav,Red-billed Brushturkey,song
red-billed_brushturkey_055.wav,Red-billed Brushturkey,song
red-billed_brushturkey_056.wav,Red-billed Brushturkey,song
red-billed_brushturkey_057.wav,Red-billed Brushturkey,song
red-billed_brushturkey_058.wav,Red-billed Brushturkey,song
red-billed_brushturkey_059.wav,Red-billed Brushturkey,song
red-billed_brushturkey_060.wav,Red-billed Brushturkey,song
red-billed_brushturkey_061.wav,Red-billed Brushturkey,song
red-billed_brushturkey_062.wav,Red-billed Brushturkey,song
red-billed_brushturkey_063.wav,Red-billed Brushturkey,song
red-billed_brushturkey_064.wav,Red-billed Brushturkey,song
red-billed_brushturkey_065.wav,Red-billed Brushturkey,song
red-billed_brushturkey_066.wav,Red-billed Brushturkey,song
red-billed_brushturkey_067.wav,Red-billed Brushturkey,song
red-billed_brushturkey_068.wav,Red-billed Brushturkey,song
red-billed_brushturkey_069.wav,Red-billed Brushturkey,song
red-billed_brushturkey_070.wav,Red-billed Brushturkey,song
red-billed_brushturkey_071.wav,Red-billed Brushturkey,song
red-billed_brushturkey_072.wav,Red-billed Brushturkey,song
red-billed_brushturkey_073.wav,Red-billed Brushturkey,song
red-billed_brushturkey_074.wav,Red-billed Brushturkey,song
red-billed_brushturkey_075.wav,Red-billed Brushturkey,song
red-billed_brushturkey_076.wav,Red-billed Brushturkey,song
red-billed_brushturkey_077.wav,Red-billed Brushturkey,song
red-billed_brushturkey_078.wav,Red-billed Brushturkey,song
red-billed_brushturkey_079.wav,Red-billed Brushturkey,song
red-billed_brushturkey_080.wav,Red-billed Brushturkey,song
red-billed_brushturkey_081.wav,Red-billed Brushturkey,song
red-billed_brushturkey_082.wav,Red-billed Brushturkey,song
red-billed_brushturkey_083.wav,Red-billed Brushturkey,song
red-billed_brushturkey_084.wav,Red-billed Brushturkey,song
red-billed_brushturkey_085.wav,Red-billed Brushturkey,song
red-billed_brushturkey_086.wav,Red-billed Brushturkey,song
red-billed_brushturkey_087.wav,Red-billed Brushturkey,song
red-billed_brushturkey_088.wav,Red-billed Brushturkey,song
red-billed_brushturkey_089.wav,Red-billed Brushturkey,song
red-billed_brushturkey_090.wav,Red-billed Brushturkey,song
red-billed_brushturkey_091.wav,Red-billed Brushturkey,song
red-billed_brushturkey_092.wav,Red-billed Brushturkey,song
red-billed_brushturkey_093.wav,Red-billed Brushturkey,song
red-billed_brushturkey_094.wav,Red-billed Brushturkey,song
red-billed_brushturkey_095.wav,Red-billed Brushturkey,song
red-billed_brushturkey_096.wav,Red-billed Brushturkey,song
red-billed_brushturkey_097.wav,Red-billed Brushturkey,song
red-billed_brushturkey_098.wav,Red-billed Brushturkey,song
red-billed_brushturkey_099.wav,Red-billed Brushturkey,song
malleefowl_000.wav,Malleefowl,call
malleefowl_001.wav,Malleefowl,call
malleefowl_002.wav,Malleefowl,call
malleefowl_003.wav,Malleefowl,call
malleefowl_004.wav,Malleefowl,call
malleefowl_005.wav,Malleefowl,call
malleefowl_006.wav,Malleefowl,call
malleefowl_007.wav,Malleefowl,call
malleefowl_008.wav,Malleefowl,call
malleefowl_009.wav,Malleefowl,call
malleefowl_010.wav,Malleefowl,call
malleefowl_011.wav,Malleefowl,call
malleefowl_012.wav,Malleefowl,call
malleefowl_013.wav,Malleefowl,call
malleefowl_014.wav,Malleefowl,call
malleefowl_015.wav,Malleefowl,call
malleefowl_016.wav,Malleefowl,call
malleefowl_017.wav,Malleefowl,call
malleefowl_018.wav,Malleefowl,call
malleefowl_019.wav,Malleefowl,call
malleefowl_020.wav,Malleefowl,call
malleefowl_021.wav,Malleefowl,call
malleefowl_022.wav,Malleefowl,call
malleefowl_023.wav,Malleefowl,call
malleefowl_024.wav,Malleefowl,call
malleefowl_025.wav,Malleefowl,call
malleefowl_026.wav,Malleefowl,call
malleefowl_027.wav,Malleefowl,call
malleefowl_028.wav,Malleefowl,call
malleefowl_029.wav,Malleefowl,call
malleefowl_030.wav,Malleefowl,call
malleefowl_031.wav,Malleefowl,call
malleefowl_032.wav,Malleefowl,call
malleefowl_033.wav,Malleefowl,call
malleefowl_034.wav,Malleefowl,call
malleefowl_035.wav,Malleefowl,call
malleefowl_036.wav,Malleefowl,call
malleefowl_037.wav,Malleefowl,call
malleefowl_038.wav,Malleefowl,call
malleefowl_039.wav,Malleefowl,call
malleefowl_040.wav,Malleefowl,call
malleefowl_041.wav,Malleefowl,call
malleefowl_042.wav,Malleefowl,call
malleefowl_043.wav,Malleefowl,call
malleefowl_044.wav,Malleefowl,call
malleefowl_045.wav,Malleefowl,call
malleefowl_046.wav,Malleefowl,call
malleefowl_047.wav,Malleefowl,call
malleefowl_048.wav,Malleefowl,call
malleefowl_049.wav,Malleefowl,call
malleefowl_050.wav,Malleefowl,call
malleefowl_051.wav,Malleefowl,call
malleefowl_052.wav,Malleefowl,call
malleefowl_053.wav,Malleefowl,call
malleefowl_054.wav,Malleefowl,call
malleefowl_055.wav,Malleefowl,call
malleefowl_056.wav,Malleefowl,call
malleefowl_057.wav,Malleefowl,call
malleefowl_058.wav,Malleefowl,call
malleefowl_059.wav,Malleefowl,call
malleefowl_060.wav,Malleefowl,call
malleefowl_061.wav,Malleefowl,call
malleefowl_062.wav,Malleefowl,call
malleefowl_063.wav,Malleefowl,call
malleefowl_064.wav,Malleefowl,call
malleefowl_065.wav,Malleefowl,call
malleefowl_066.wav,Malleefowl,call
malleefowl_067.wav,Malleefowl,call
malleefowl_068.wav,Malleefowl,call
malleefowl_069.wav,Malleefowl,call
malleefowl_070.wav,Malleefowl,call
malleefowl_071.wav,Malleefowl,call
malleefowl_072.wav,Malleefowl,call
malleefowl_073.wav,Malleefowl,call
malleefowl_074.wav,Malleefowl,call
malleefowl_075.wav,Malleefowl,call
malleefowl_076.wav,Malleefowl,call
malleefowl_077.wav,Malleefowl,call
malleefowl_078.wav,Malleefowl,call
malleefowl_079.wav,Malleefowl,call
malleefowl_080.wav,Malleefowl,call
malleefowl_081.wav,Malleefowl,call
malleefowl_082.wav,Malleefowl,call
malleefowl_083.wav,Malleefowl,call
malleefowl_084.wav,Malleefowl,call
malleefowl_085.wav,Malleefowl,call
malleefowl_086.wav,Malleefowl,call
malleefowl_087.wav,Malleefowl,call
malleefowl_088.wav,Malleefowl,call
malleefowl_089.wav,Malleefowl,call
malleefowl_090.wav,Malleefowl,call
malleefowl_091.wav,Malleefowl,call
malleefowl_092.wav,Malleefowl,call
malleefowl_093.wav,Malleefowl,call
malleefowl_094.wav,Malleefowl,call
malleefowl_095.wav,Malleefowl,call
malleefowl_096.wav,Malleefowl,call
malleefowl_097.wav,Malleefowl,call
malleefowl_098.wav,Malleefowl,call
malleefowl_099.wav,Malleefowl,call
tongan_megapode_000.wav,Tongan Megapode,call
tongan_megapode_001.wav,Tongan Megapode,call
tongan_megapode_002.wav,Tongan Megapode,call
tongan_megapode_003.wav,Tongan Megapode,call
tongan_megapode_004.wav,Tongan Megapode,call
tongan_megapode_005.wav,Tongan Megapode,call
tongan_megapode_006.wav,Tongan Megapode,call
tongan_megapode_007.wav,Tongan Megapode,call
tongan_megapode_008.wav,Tongan Megapode,call
tongan_megapode_009.wav,Tongan Megapode,call
tongan_megapode_010.wav,Tongan Megapode,call
tongan_megapode_011.wav,Tongan Megapode,call
tongan_megapode_012.wav,Tongan Megapode,call
tongan_megapode_013.wav,Tongan Megapode,call
tongan_megapode_014.wav,Tongan Megapode,call
tongan_megapode_015.wav,Tongan Megapode,call
tongan_megapode_016.wav,Tongan Megapode,call
tongan_megapode_017.wav,Tongan Megapode,call
tongan_megapode_018.wav,Tongan Megapode,call
tongan_megapode_019.wav,Tongan Megapode,call
tongan_megapode_020.wav,Tongan Megapode,call
tongan_megapode_021.wav,Tongan Megapode,call
tongan_megapode_022.wav,Tongan Megapode,call
tongan_megapode_023.wav,Tongan Megapode,call
tongan_megapode_024.wav,Tongan Megapode,call
tongan_megapode_025.wav,Tongan Megapode,call
